date      , admin1       , admin2     , market                         , latitude    , longitude  , category             , commodity                  , unit  , priceflag, pricetype, currency, price   , usdprice
2021-05-15, Eastern      , Machakos   , Tala Centre Market (Machakos)  , -1.26703    , 37.32013   , pulses and nuts      , Beans (dolichos)           , 90 KG , actual   , Wholesale, KES     ,  9000   ,  83.5486
2021-05-15, Eastern      , Machakos   , Tala Centre Market (Machakos)  , -1.26703    , 37.32013   , pulses and nuts      , Beans (kidney)             , 90 KG , actual   , Wholesale, KES     ,  8100   ,  75.1937
2021-05-15, Eastern      , Machakos   , Tala Centre Market (Machakos)  , -1.26703    , 37.32013   , pulses and nuts      , Beans (rosecoco)           , 90 KG , actual   , Wholesale, KES     ,  7763   ,  72.0653
2021-05-15, Eastern      , Machakos   , Tala Centre Market (Machakos)  , -1.26703    , 37.32013   , pulses and nuts      , Beans (yellow)             , 90 KG , actual   , Wholesale, KES     ,  8100   ,  75.1937
2021-05-15, Eastern      , Machakos   , Tala Centre Market (Machakos)  , -1.26703    , 37.32013   , pulses and nuts      , Cowpeas                    , 90 KG , actual   , Wholesale, KES     ,  5400   ,  50.1292
2021-05-15, Eastern      , Machakos   , Tala Centre Market (Machakos)  , -1.26703    , 37.32013   , vegetables and fruits, Cowpea leaves              , KG    , actual   , Wholesale, KES     ,    25   ,   0.2321
2021-05-15, Eastern      , Machakos   , Tala Centre Market (Machakos)  , -1.26703    , 37.32013   , vegetables and fruits, Spinach                    , KG    , actual   , Wholesale, KES     ,    30   ,   0.2785
2021-05-15, Eastern      , Makueni    , Kathonzweni (Makueni)          , -1.91347    , 37.73165   , cereals and tubers   , "Maize (white, dry)"       , 90 KG , actual   , Wholesale, KES     ,  2574   ,  23.8949
2021-05-15, Eastern      , Makueni    , Kathonzweni (Makueni)          , -1.91347    , 37.73165   , pulses and nuts      , Cowpeas                    , 90 KG , actual   , Wholesale, KES     ,  4050   ,  37.5969
2021-05-15, Eastern      , Makueni    , Kathonzweni (Makueni)          , -1.91347    , 37.73165   , vegetables and fruits, Tomatoes                   , 64 KG , actual   , Wholesale, KES     ,  3395   ,  31.5164
2021-05-15, Eastern      , Makueni    , Makueni                        , -1.80618    , 37.62137   , pulses and nuts      , Beans (kidney)             , 90 KG , actual   , Wholesale, KES     ,  7200   ,  66.8389
2021-05-15, Eastern      , Makueni    , Makueni                        , -1.80618    , 37.62137   , pulses and nuts      , Beans (rosecoco)           , 90 KG , actual   , Wholesale, KES     ,  7200   ,  66.8389
2021-05-15, Eastern      , Makueni    , Makueni                        , -1.80618    , 37.62137   , pulses and nuts      , Beans (yellow)             , 90 KG , actual   , Wholesale, KES     ,  7497   ,  69.596
2021-05-15, Eastern      , Makueni    , Makueni                        , -1.80618    , 37.62137   , vegetables and fruits, Cabbage                    , 126 KG, actual   , Wholesale, KES     ,  1890   ,  17.5452
2021-05-15, Eastern      , Makueni    , Makueni                        , -1.80618    , 37.62137   , vegetables and fruits, Onions (dry)               , 13 KG , actual   , Wholesale, KES     ,   728   ,   6.7582
2021-05-15, Eastern      , Makueni    , Wote town (Makueni)            , -1.788      , 37.6333    , pulses and nuts      , Beans (rosecoco)           , 90 KG , actual   , Wholesale, KES     ,  7200   ,  66.8389
2021-05-15, Eastern      , Makueni    , Wote town (Makueni)            , -1.788      , 37.6333    , pulses and nuts      , Beans (yellow)             , 90 KG , actual   , Wholesale, KES     ,  7497   ,  69.596
2021-05-15, Eastern      , Makueni    , Wote town (Makueni)            , -1.788      , 37.6333    , vegetables and fruits, Cabbage                    , 126 KG, actual   , Wholesale, KES     ,  1890   ,  17.5452
2021-05-15, Eastern      , Makueni    , Wote town (Makueni)            , -1.788      , 37.6333    , vegetables and fruits, Onions (dry)               , 13 KG , actual   , Wholesale, KES     ,   728   ,   6.7582
2021-05-15, Eastern      , Makueni    , Wote town (Makueni)            , -1.788      , 37.6333    , vegetables and fruits, Tomatoes                   , 64 KG , actual   , Wholesale, KES     ,  2560   ,  23.7649
2021-05-15, Eastern      , Meru South , Kaanwa (Tharaka Nithi)         , -0.3211866  , 37.71912   , cereals and tubers   , "Maize (white, dry)"       , 90 KG , actual   , Wholesale, KES     ,  2025   ,  18.7984
2021-05-15, Eastern      , Meru South , Kaanwa (Tharaka Nithi)         , -0.3211866  , 37.71912   , cereals and tubers   , "Potatoes (Irish, white)"  , 50 KG , actual   , Wholesale, KES     ,    30   ,   0.2785
2021-05-15, Eastern      , Meru South , Kaanwa (Tharaka Nithi)         , -0.3211866  , 37.71912   , cereals and tubers   , Rice (aromatic)            , 50 KG , actual   , Wholesale, KES     ,  3900   ,  36.2044
2021-05-15, Eastern      , Meru South , Kaanwa (Tharaka Nithi)         , -0.3211866  , 37.71912   , cereals and tubers   , Sorghum (white)            , 90 KG , actual   , Wholesale, KES     ,  3150   ,  29.242
2021-05-15, Eastern      , Meru South , Kaanwa (Tharaka Nithi)         , -0.3211866  , 37.71912   , pulses and nuts      , Beans (yellow)             , 90 KG , actual   , Wholesale, KES     ,  9000   ,  83.5486
2021-05-15, Eastern      , Meru South , Kaanwa (Tharaka Nithi)         , -0.3211866  , 37.71912   , pulses and nuts      , Cowpeas                    , 90 KG , actual   , Wholesale, KES     ,  7200   ,  66.8389
2021-05-15, Eastern      , Meru South , Kaanwa (Tharaka Nithi)         , -0.3211866  , 37.71912   , vegetables and fruits, Cabbage                    , 126 KG, actual   , Wholesale, KES     ,  1260   ,  11.6968
2021-05-15, Eastern      , Meru South , Kaanwa (Tharaka Nithi)         , -0.3211866  , 37.71912   , vegetables and fruits, Cowpea leaves              , KG    , actual   , Wholesale, KES     ,    15   ,   0.1392
2021-05-15, Eastern      , Meru South , Kaanwa (Tharaka Nithi)         , -0.3211866  , 37.71912   , vegetables and fruits, Onions (dry)               , 13 KG , actual   , Wholesale, KES     ,   780   ,   7.2409
2021-05-15, Eastern      , Meru South , Kaanwa (Tharaka Nithi)         , -0.3211866  , 37.71912   , vegetables and fruits, Tomatoes                   , 64 KG , actual   , Wholesale, KES     ,  3840   ,  35.6474
2021-05-15, Nairobi      , Nairobi    , Kangemi (Nairobi)              , -1.269275   , 36.744238  , cereals and tubers   , "Potatoes (Irish, white)"  , 50 KG , actual   , Wholesale, KES     ,  2700   ,  25.0646
2021-05-15, Nairobi      , Nairobi    , Kangemi (Nairobi)              , -1.269275   , 36.744238  , pulses and nuts      , Beans (yellow)             , 90 KG , actual   , Wholesale, KES     ,  8100   ,  75.1937
2021-05-15, Nairobi      , Nairobi    , Kangemi (Nairobi)              , -1.269275   , 36.744238  , vegetables and fruits, Cabbage                    , 126 KG, actual   , Wholesale, KES     ,  1260   ,  11.6968
2021-05-15, Nairobi      , Nairobi    , Kangemi (Nairobi)              , -1.269275   , 36.744238  , vegetables and fruits, Tomatoes                   , 64 KG , actual   , Wholesale, KES     ,  5549   ,  51.5124
2021-05-15, Nairobi      , Nairobi    , Kitengela (Kajiado)            , -1.285515   , 36.8556    , cereals and tubers   , Rice (aromatic)            , 50 KG , actual   , Wholesale, KES     ,  6500   ,  60.3407
2021-05-15, Nairobi      , Nairobi    , Kitengela (Kajiado)            , -1.285515   , 36.8556    , "meat, fish and eggs", "Fish (omena, dry)"        , KG    , actual   , Wholesale, KES     ,   187   ,   1.736
2021-05-15, Nairobi      , Nairobi    , Kitengela (Kajiado)            , -1.285515   , 36.8556    , pulses and nuts      , Beans (dolichos)           , 90 KG , actual   , Wholesale, KES     ,  9000   ,  83.5486
2021-05-15, Nairobi      , Nairobi    , Kitengela (Kajiado)            , -1.285515   , 36.8556    , pulses and nuts      , Beans (rosecoco)           , 90 KG , actual   , Wholesale, KES     ,  6450   ,  59.8765
2021-05-15, Nairobi      , Nairobi    , Kitengela (Kajiado)            , -1.285515   , 36.8556    , pulses and nuts      , Beans (yellow)             , 90 KG , actual   , Wholesale, KES     ,  9000   ,  83.5486
2021-05-15, Nairobi      , Nairobi    , Kitengela (Kajiado)            , -1.285515   , 36.8556    , vegetables and fruits, Cabbage                    , 126 KG, actual   , Wholesale, KES     ,  1134   ,  10.5271
2021-05-15, Nairobi      , Nairobi    , Kitengela (Kajiado)            , -1.285515   , 36.8556    , vegetables and fruits, Cowpea leaves              , KG    , actual   , Wholesale, KES     ,    30   ,   0.2785
2021-05-15, Nairobi      , Nairobi    , Kitengela (Kajiado)            , -1.285515   , 36.8556    , vegetables and fruits, Onions (dry)               , 13 KG , actual   , Wholesale, KES     ,   780   ,   7.2409
2021-05-15, Nairobi      , Nairobi    , Kitengela (Kajiado)            , -1.285515   , 36.8556    , vegetables and fruits, Tomatoes                   , 64 KG , actual   , Wholesale, KES     ,  4907   ,  45.5526
2021-05-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Maize                      , KG    , actual   , Wholesale, KES     ,    33.13,   0.3075
2021-05-15, Nairobi      , Nairobi    , Wakulima (Nairobi)             , -1.28745    , 36.83173   , cereals and tubers   , "Potatoes (Irish, white)"  , 50 KG , actual   , Wholesale, KES     ,  1175   ,  10.9077
2021-05-15, Nairobi      , Nairobi    , Wakulima (Nairobi)             , -1.28745    , 36.83173   , vegetables and fruits, Onions (dry)               , 13 KG , actual   , Wholesale, KES     ,   579   ,   5.375
2021-05-15, Nairobi      , Nairobi    , Wakulima (Nairobi)             , -1.28745    , 36.83173   , vegetables and fruits, Tomatoes                   , 64 KG , actual   , Wholesale, KES     ,  6443   ,  59.8115
2021-05-15, North Eastern, Garissa    , Garissa town (Garissa)         , -0.459682   , 39.64136   , cereals and tubers   , Millet (finger)            , 90 KG , actual   , Wholesale, KES     ,  6930   ,  64.3324
2021-05-15, North Eastern, Garissa    , Garissa town (Garissa)         , -0.459682   , 39.64136   , cereals and tubers   , "Potatoes (Irish, white)"  , 50 KG , actual   , Wholesale, KES     ,  1211   ,  11.2419
2021-05-15, North Eastern, Garissa    , Garissa town (Garissa)         , -0.459682   , 39.64136   , cereals and tubers   , Rice (aromatic)            , 50 KG , actual   , Wholesale, KES     ,  5250   ,  48.7367
2021-05-15, North Eastern, Garissa    , Garissa town (Garissa)         , -0.459682   , 39.64136   , cereals and tubers   , Sorghum (white)            , 90 KG , actual   , Wholesale, KES     ,  6765   ,  62.8007
2021-05-15, North Eastern, Garissa    , Garissa town (Garissa)         , -0.459682   , 39.64136   , pulses and nuts      , Beans (yellow)             , 90 KG , actual   , Wholesale, KES     ,  8222.5 ,  76.3309
2021-05-15, North Eastern, Garissa    , Garissa town (Garissa)         , -0.459682   , 39.64136   , pulses and nuts      , Cowpeas                    , 90 KG , actual   , Wholesale, KES     ,  5324   ,  49.4236
2021-05-15, North Eastern, Garissa    , Garissa town (Garissa)         , -0.459682   , 39.64136   , vegetables and fruits, Kale                       , 50 KG , actual   , Wholesale, KES     ,  1169   ,  10.852
2021-05-15, North Eastern, Garissa    , Garissa town (Garissa)         , -0.459682   , 39.64136   , vegetables and fruits, Onions (dry)               , 13 KG , actual   , Wholesale, KES     ,  1105   ,  10.2579
2021-05-15, North Eastern, Garissa    , Garissa town (Garissa)         , -0.459682   , 39.64136   , vegetables and fruits, Spinach                    , KG    , actual   , Wholesale, KES     ,    26   ,   0.2414
2021-05-15, North Eastern, Garissa    , Garissa town (Garissa)         , -0.459682   , 39.64136   , vegetables and fruits, Tomatoes                   , 64 KG , actual   , Wholesale, KES     ,  4169   ,  38.7016
2021-05-15, North Eastern, Mandera    , Takaba (Mandera)               , 3.394616    , 40.225882  , pulses and nuts      , Beans (rosecoco)           , 90 KG , actual   , Wholesale, KES     ,  8640   ,  80.2067
2021-05-15, North Eastern, Mandera    , Takaba (Mandera)               , 3.394616    , 40.225882  , pulses and nuts      , Beans (yellow)             , 90 KG , actual   , Wholesale, KES     ,  9900   ,  91.9035
2021-05-15, North Eastern, Mandera    , Takaba (Mandera)               , 3.394616    , 40.225882  , vegetables and fruits, Onions (dry)               , 13 KG , actual   , Wholesale, KES     ,   607   ,   5.6349
2021-05-15, Nyanza       , Kisumu     , Kibuye (Kisumu)                , -0.0927162  , 34.7691    , cereals and tubers   , "Maize (white, dry)"       , 90 KG , actual   , Wholesale, KES     ,  3600   ,  33.4194
2021-05-15, Nyanza       , Kisumu     , Kibuye (Kisumu)                , -0.0927162  , 34.7691    , cereals and tubers   , Rice (aromatic)            , 50 KG , actual   , Wholesale, KES     ,  7223   ,  67.0524
2021-05-15, Nyanza       , Kisumu     , Kibuye (Kisumu)                , -0.0927162  , 34.7691    , cereals and tubers   , Sorghum (white)            , 90 KG , actual   , Wholesale, KES     ,  4597   ,  42.6748
2021-05-15, Nyanza       , Kisumu     , Kibuye (Kisumu)                , -0.0927162  , 34.7691    , "meat, fish and eggs", "Fish (omena, dry)"        , KG    , actual   , Wholesale, KES     ,   141   ,   1.3089
2021-05-15, Nyanza       , Kisumu     , Kibuye (Kisumu)                , -0.0927162  , 34.7691    , pulses and nuts      , Beans (mung)               , 90 KG , actual   , Wholesale, KES     ,  9198   ,  85.3867
2021-05-15, Nyanza       , Kisumu     , Kibuye (Kisumu)                , -0.0927162  , 34.7691    , pulses and nuts      , Beans (rosecoco)           , 90 KG , actual   , Wholesale, KES     , 11396   , 105.7911
2021-05-15, Nyanza       , Kisumu     , Kibuye (Kisumu)                , -0.0927162  , 34.7691    , pulses and nuts      , Beans (yellow)             , 90 KG , actual   , Wholesale, KES     , 11347   , 105.3362
2021-05-15, Nyanza       , Kisumu     , Kibuye (Kisumu)                , -0.0927162  , 34.7691    , pulses and nuts      , Cowpeas                    , 90 KG , actual   , Wholesale, KES     ,  9999   ,  92.8225
2021-05-15, Nyanza       , Kisumu     , Kibuye (Kisumu)                , -0.0927162  , 34.7691    , vegetables and fruits, Onions (dry)               , 13 KG , actual   , Wholesale, KES     ,  1200   ,  11.1398
2021-05-15, Nyanza       , Kisumu     , Kibuye (Kisumu)                , -0.0927162  , 34.7691    , vegetables and fruits, Tomatoes                   , 64 KG , actual   , Wholesale, KES     ,  6827   ,  63.3763
2021-05-15, Rift Valley  , Baringo    , Marigat town (Baringo)         , 0.469569    , 35.980663  , cereals and tubers   , "Maize (white, dry)"       , 90 KG , actual   , Wholesale, KES     ,  2430   ,  22.5581
2021-05-15, Rift Valley  , Baringo    , Marigat town (Baringo)         , 0.469569    , 35.980663  , cereals and tubers   , Millet (finger)            , 90 KG , actual   , Wholesale, KES     ,  7313   ,  67.8879
2021-05-15, Rift Valley  , Baringo    , Marigat town (Baringo)         , 0.469569    , 35.980663  , cereals and tubers   , Rice (aromatic)            , 50 KG , actual   , Wholesale, KES     ,  5000   ,  46.4159
2021-05-15, Rift Valley  , Baringo    , Marigat town (Baringo)         , 0.469569    , 35.980663  , cereals and tubers   , Sorghum (red)              , 90 KG , actual   , Wholesale, KES     ,  4500   ,  41.7743
2021-05-15, Rift Valley  , Baringo    , Marigat town (Baringo)         , 0.469569    , 35.980663  , pulses and nuts      , Beans (dolichos)           , 90 KG , actual   , Wholesale, KES     ,  8100   ,  75.1937
2021-05-15, Rift Valley  , Baringo    , Marigat town (Baringo)         , 0.469569    , 35.980663  , pulses and nuts      , Beans (mung)               , 90 KG , actual   , Wholesale, KES     , 10575   ,  98.1696
2021-05-15, Rift Valley  , Baringo    , Marigat town (Baringo)         , 0.469569    , 35.980663  , pulses and nuts      , Beans (rosecoco)           , 90 KG , actual   , Wholesale, KES     ,  8100   ,  75.1937
